DepDelay,Origin,Dest,CRSDepTime,Distance,ArrDel15,ArrDelay,DepHour
6.0,SLC,SFO,1518,599.0,1.0,30.0,15
-8.0,MCI,DTW,1428,629.0,0.0,-14.0,14
108.0,LGA,DTW,1259,502.0,1.0,95.0,12
-2.0,BOS,LAX,600,2611.0,0.0,-2.0,6
16.0,EWR,SJU,1930,1608.0,0.0,1.0,19
-1.0,DTW,SEA,820,1927.0,0.0,-25.0,8
-5.0,ILM,LGA,1105,500.0,0.0,-1.0,11
-4.0,SAN,SFO,615,447.0,0.0,-5.0,6
10.0,EWR,RDU,1500,416.0,1.0,17.0,15
119.0,HOU,IND,1635,861.0,1.0,153.0,16
0.0,EWR,PBI,1315,1023.0,0.0,-30.0,13
47.0,MIA,STL,2122,1068.0,1.0,25.0,21
-7.0,OKC,DEN,600,495.0,0.0,-7.0,6
43.0,SEA,CLE,2225,2021.0,1.0,37.0,22
-10.0,MCO,BDL,2015,1050.0,0.0,-6.0,20
-8.0,ILM,DFW,1724,1106.0,0.0,-12.0,17
-9.0,GSO,ATL,1029,306.0,0.0,-21.0,10
-9.0,MCO,BDL,1720,1050.0,0.0,-25.0,17
-5.0,BUF,CLT,1149,546.0,0.0,-13.0,11
36.0,JAX,EWR,1833,820.0,1.0,47.0,18
24.0,ATL,SEA,2115,2182.0,0.0,5.0,21
-3.0,BNA,STL,1255,272.0,0.0,-9.0,12
-6.0,DFW,MCO,1644,985.0,0.0,-5.0,16
-4.0,DEN,ATL,1348,1199.0,0.0,-26.0,13
17.0,OAK,PDX,1835,543.0,1.0,21.0,18
0.0,LAX,ABQ,1430,677.0,0.0,-7.0,14
-4.0,PHX,SMF,2210,647.0,0.0,-7.0,22
-11.0,COU,DFW,1040,490.0,0.0,-34.0,10
-3.0,MSY,LAX,1400,1670.0,0.0,-23.0,14
-10.0,MVY,DCA,1246,383.0,0.0,-14.0,12
-15.0,SAT,MCO,930,1041.0,0.0,-15.0,9
-1.0,DTW,DCA,1559,405.0,0.0,-3.0,15
-10.0,LAX,LAS,1430,236.0,0.0,-16.0,14
-9.0,MYR,CLT,1615,157.0,0.0,-1.0,16
6.0,FLL,MDW,1830,1167.0,0.0,-4.0,18
102.0,JNU,ANC,1415,571.0,1.0,92.0,14
36.0,SEA,SJC,1850,696.0,1.0,47.0,18
-10.0,LGA,DAY,1310,549.0,0.0,-27.0,13
19.0,SFO,BWI,2241,2457.0,1.0,18.0,22
64.0,LAS,DEN,1840,628.0,1.0,56.0,18
0.0,MSP,PIT,1530,726.0,0.0,0.0,15
-2.0,PHX,ATL,720,1587.0,0.0,-15.0,7
37.0,ONT,JFK,2354,2429.0,1.0,44.0,23
-9.0,PHX,ORD,1701,1440.0,0.0,-18.0,17
-6.0,STL,MDW,2215,251.0,0.0,-17.0,22
-7.0,ILM,EWR,600,488.0,0.0,-24.0,6
6.0,ATL,FWA,1920,508.0,0.0,-10.0,19
-5.0,MSP,DEN,1255,680.0,0.0,-9.0,12
223.0,CRW,ATL,1315,363.0,1.0,189.0,13
10.0,BNA,TPA,740,612.0,1.0,15.0,7
-3.0,ATL,ORD,1139,606.0,0.0,-21.0,11
-6.0,FLL,BWI,2005,925.0,0.0,-26.0,20
-7.0,PDX,MCO,1010,2534.0,0.0,-15.0,10
-7.0,BLI,LAS,1444,954.0,0.0,-7.0,14
-3.0,CHS,PHL,1105,550.0,0.0,-12.0,11
25.0,MCO,ATL,1756,404.0,0.0,13.0,17
-4.0,STS,PHX,1231,699.0,0.0,4.0,12
-5.0,SJC,BUR,1920,296.0,0.0,-17.0,19
101.0,EWR,LAS,2020,2227.0,1.0,76.0,20
8.0,LGA,MKE,1900,738.0,0.0,-4.0,19
69.0,LAS,SBA,1015,289.0,1.0,59.0,10
4.0,DAB,DFW,1656,981.0,0.0,11.0,16
63.0,MDW,DTW,1205,228.0,1.0,48.0,12
55.0,SAN,BWI,630,2295.0,1.0,62.0,6
-5.0,HOU,TUL,855,453.0,0.0,-1.0,8
-8.0,IAH,BOS,1352,1597.0,0.0,-22.0,13
4.0,IAH,ANC,1505,3266.0,0.0,-6.0,15
-2.0,HDN,DEN,724,141.0,0.0,-7.0,7
-2.0,MIA,JFK,1345,1089.0,0.0,-9.0,13
54.0,EWR,ATL,2125,746.0,1.0,78.0,21
12.0,DTW,CLT,1345,500.0,1.0,33.0,13
-8.0,BNA,LGA,2010,764.0,0.0,-23.0,20
-1.0,LAS,ONT,1030,197.0,0.0,-10.0,10
-10.0,DCA,PNS,1955,816.0,0.0,-25.0,19
100.0,SNA,OAK,1540,371.0,1.0,86.0,15
32.0,AUS,BUR,1205,1241.0,1.0,16.0,12
61.0,PDX,DEN,1047,991.0,1.0,43.0,10
17.0,MCO,SJU,830,1189.0,1.0,18.0,8
26.0,OMA,DCA,1300,1012.0,1.0,28.0,13
0.0,SJC,SAN,1700,417.0,0.0,-1.0,17
207.0,MDW,LGB,850,1741.0,1.0,218.0,8
-2.0,STL,PHX,605,1262.0,0.0,-7.0,6
34.0,CLT,CVG,1515,335.0,1.0,27.0,15
-2.0,LGA,DCA,1320,214.0,0.0,-32.0,13
-1.0,LAX,RDU,1030,2239.0,0.0,-19.0,10
68.0,MIA,SAT,1501,1143.0,1.0,74.0,15
-9.0,SYR,CLT,1722,603.0,0.0,-20.0,17
21.0,AVL,PGD,800,588.0,1.0,15.0,8
69.0,DEN,HOU,1850,883.0,1.0,53.0,18
-1.0,MCO,DFW,2055,985.0,0.0,-5.0,20
-8.0,ORD,MSP,841,334.0,0.0,-15.0,8
23.0,PHX,BUR,1430,369.0,0.0,9.0,14
-4.0,DCA,BOS,835,399.0,0.0,2.0,8
-4.0,PDX,ORD,2333,1739.0,0.0,-28.0,23
-18.0,TXK,DFW,1624,181.0,0.0,-1.0,16
5.0,BOS,BNA,1605,942.0,1.0,55.0,16
-7.0,BOS,ORD,1243,867.0,0.0,-25.0,12
29.0,STL,MDW,810,251.0,1.0,15.0,8
6.0,SFO,ONT,1228,363.0,0.0,-5.0,12
-7.0,ATL,IAH,704,689.0,0.0,-8.0,7
-9.0,SNA,OAK,1430,371.0,0.0,-16.0,14
0.0,DAL,HOU,1300,239.0,0.0,-12.0,13
-4.0,SEA,ORD,2346,1721.0,0.0,-10.0,23
19.0,BWI,PBI,1510,883.0,0.0,11.0,15
4.0,FLL,EWR,1056,1065.0,0.0,-10.0,10
-2.0,TYS,LGA,1600,647.0,0.0,-10.0,16
-1.0,SRQ,ORD,1355,1050.0,0.0,-7.0,13
-12.0,FLL,DCA,757,899.0,0.0,-11.0,7
96.0,PIT,BNA,1720,462.0,1.0,91.0,17
-2.0,MCO,BDL,2030,1050.0,0.0,-7.0,20
12.0,LAX,ORD,1420,1744.0,1.0,29.0,14
-7.0,ACY,MCO,600,852.0,0.0,-12.0,6
62.0,ORD,JAX,1954,864.0,1.0,56.0,19
63.0,BWI,LAX,1255,2329.0,1.0,66.0,12
13.0,BOS,MCO,1200,1121.0,0.0,-7.0,12
-8.0,PHX,TUS,1906,110.0,0.0,-11.0,19
3.0,CLT,RIC,2245,257.0,0.0,-3.0,22
23.0,JFK,MSP,1904,1029.0,0.0,3.0,19
-4.0,LGA,FLL,1115,1076.0,0.0,-13.0,11
-4.0,ORD,LGA,1645,733.0,0.0,-14.0,16
10.0,GRR,DEN,1935,1015.0,0.0,-4.0,19
-3.0,ATL,SJU,1140,1547.0,0.0,-8.0,11
22.0,DEN,STL,949,770.0,1.0,18.0,9
-7.0,DEN,SAT,942,794.0,0.0,-14.0,9
0.0,FLL,SAN,1815,2269.0,0.0,-10.0,18
7.0,ORD,RDU,1410,646.0,1.0,24.0,14
-4.0,DFW,IAD,1723,1172.0,0.0,-4.0,17
-10.0,GSP,ATL,1210,153.0,0.0,-11.0,12
-3.0,TPA,MSY,1830,488.0,0.0,-1.0,18
0.0,MCO,DFW,945,985.0,0.0,-12.0,9
2.0,BWI,MCO,1410,787.0,0.0,-9.0,14
-2.0,OMA,DFW,1345,583.0,0.0,-4.0,13
11.0,GSP,ORD,1558,577.0,0.0,8.0,15
-9.0,MEM,PIE,851,653.0,0.0,-15.0,8
3.0,TPA,PHX,1735,1788.0,0.0,2.0,17
-8.0,FNT,BNA,900,497.0,0.0,-6.0,9
-4.0,JFK,BUF,745,301.0,0.0,-9.0,7
96.0,ORD,FLL,710,1182.0,1.0,69.0,7
49.0,PIT,DAL,1730,1060.0,1.0,73.0,17
284.0,EWR,SJU,755,1608.0,1.0,279.0,7
-3.0,JFK,ROC,1650,264.0,0.0,-13.0,16
38.0,DFW,RNO,1222,1345.0,1.0,33.0,12
3.0,FLL,CMH,940,973.0,0.0,-16.0,9
-7.0,TTN,PBI,1739,985.0,0.0,-32.0,17
11.0,MLB,ATL,1213,442.0,1.0,16.0,12
-4.0,PHX,ELP,1012,347.0,0.0,-3.0,10
-7.0,HRL,DFW,1059,461.0,0.0,-12.0,10
-8.0,IAD,IAH,1310,1190.0,0.0,-9.0,13
12.0,LAX,DEN,1300,862.0,1.0,25.0,13
-10.0,SAV,PHL,1057,629.0,0.0,-3.0,10
34.0,FLL,AVL,1518,661.0,1.0,40.0,15
-10.0,ORD,CMH,900,296.0,0.0,-27.0,9
1.0,IND,LAS,1340,1590.0,0.0,7.0,13
-2.0,MSP,SJC,1835,1575.0,1.0,16.0,18
-3.0,CLT,ROC,925,573.0,0.0,-11.0,9
-6.0,TYS,PIE,1127,550.0,0.0,4.0,11
-2.0,DFW,SAT,1710,247.0,0.0,-3.0,17
-11.0,PHL,MCO,840,861.0,0.0,-26.0,8
-5.0,PHX,SEA,710,1107.0,0.0,-20.0,7
-7.0,PHX,ORD,1531,1440.0,0.0,-16.0,15
-4.0,TPA,IAH,715,787.0,0.0,-4.0,7
-1.0,BOS,JFK,1205,187.0,0.0,0.0,12
-1.0,LAX,SFO,1634,337.0,0.0,10.0,16
-6.0,ONT,SMF,1940,390.0,0.0,-19.0,19
-6.0,SMF,BOI,1000,437.0,0.0,-17.0,10
-7.0,SEA,BWI,735,2335.0,0.0,-6.0,7
-2.0,ORD,SLC,1948,1250.0,0.0,-22.0,19
-6.0,CVG,SLC,800,1450.0,0.0,-23.0,8
-5.0,ORD,DTW,1409,235.0,0.0,-13.0,14
92.0,PHX,HOU,630,1020.0,1.0,82.0,6
7.0,SFO,SLC,1021,599.0,0.0,-11.0,10
-5.0,BNA,MSY,2050,471.0,0.0,-24.0,20
-7.0,DFW,ORD,1426,802.0,0.0,-22.0,14
73.0,PIT,BOS,1953,496.0,1.0,66.0,19
0.0,HPN,ATL,1500,780.0,0.0,-16.0,15
-1.0,JFK,SFO,930,2586.0,0.0,-18.0,9
-13.0,PHL,MKE,845,690.0,0.0,-27.0,8
-2.0,SAT,MSY,950,494.0,0.0,-4.0,9
-4.0,MCI,ORD,800,403.0,0.0,-1.0,8
-7.0,LAX,ORD,2320,1744.0,0.0,-8.0,23
-6.0,LIH,LAX,1450,2615.0,0.0,4.0,14
-6.0,MCO,SLC,700,1931.0,0.0,-45.0,7
-5.0,DCA,EWR,1505,199.0,0.0,-32.0,15
-10.0,DCA,ATL,835,547.0,0.0,-21.0,8
-6.0,LAS,LAX,1805,236.0,0.0,12.0,18
8.0,DCA,MCO,1705,759.0,0.0,-7.0,17
0.0,LAS,PDX,2020,763.0,0.0,0.0,20
-3.0,MIA,BNA,905,806.0,0.0,-17.0,9
-11.0,MSP,BNA,1155,695.0,0.0,-17.0,11
-8.0,SJU,MIA,600,1045.0,0.0,-6.0,6
-10.0,SJC,SLC,1709,584.0,0.0,-17.0,17
-3.0,ATL,TPA,715,406.0,0.0,7.0,7
-5.0,AEX,ATL,610,500.0,0.0,-12.0,6
-6.0,PBI,ATL,1640,545.0,0.0,-19.0,16
7.0,SAN,SEA,1545,1050.0,0.0,0.0,15
-7.0,ORD,PHX,1316,1440.0,0.0,-22.0,13
-7.0,DTW,BUF,2120,241.0,0.0,-14.0,21
0.0,LGA,STL,1030,888.0,0.0,-25.0,10
-1.0,CLT,EYW,1103,736.0,0.0,-11.0,11
7.0,DEN,SMF,803,909.0,1.0,41.0,8
7.0,IAH,LAX,2019,1379.0,0.0,-7.0,20
-4.0,SFO,DEN,525,967.0,0.0,7.0,5
57.0,DEN,TPA,1600,1506.0,1.0,36.0,16
21.0,HOU,ATL,1912,696.0,0.0,5.0,19
9.0,DFW,MEM,1337,431.0,0.0,12.0,13
-3.0,BNA,MCI,755,491.0,0.0,-11.0,7
21.0,BOS,ORD,1645,867.0,0.0,-1.0,16
-11.0,DAB,PHL,1440,808.0,0.0,-12.0,14
-1.0,JAN,DFW,1115,408.0,0.0,-16.0,11
7.0,STL,HOU,1815,687.0,0.0,-2.0,18
-3.0,SJC,HNL,730,2417.0,0.0,-18.0,7
32.0,SFO,CLT,2220,2296.0,1.0,47.0,22
-5.0,PHX,PHL,847,2075.0,0.0,-23.0,8
2.0,MIA,ATL,710,594.0,0.0,-3.0,7
-5.0,OMA,DFW,1345,583.0,0.0,-18.0,13
-1.0,LAX,JFK,2256,2475.0,0.0,-18.0,22
5.0,BOS,JFK,1548,187.0,0.0,-13.0,15
-8.0,DFW,HNL,1230,3784.0,0.0,-1.0,12
-6.0,GTF,SLC,1840,463.0,0.0,-21.0,18
-7.0,BOS,EWR,639,200.0,0.0,-5.0,6
-9.0,SAF,AUS,1153,615.0,0.0,-1.0,11
12.0,SLC,DTW,1525,1481.0,0.0,0.0,15
-3.0,DTW,ATL,520,594.0,0.0,-7.0,5
29.0,ATL,PHL,2050,666.0,0.0,9.0,20
-1.0,SFO,BIH,1255,221.0,0.0,-7.0,12
-11.0,SEA,AUS,1235,1770.0,0.0,3.0,12
48.0,BDL,DTW,1718,549.0,1.0,39.0,17
-4.0,EWR,RSW,1207,1068.0,0.0,-19.0,12
-1.0,SEA,IND,2250,1866.0,0.0,-2.0,22
-7.0,LAS,MSP,1158,1299.0,0.0,3.0,11
-5.0,OKC,STL,1655,462.0,0.0,-14.0,16
-4.0,SFO,JFK,2238,2586.0,0.0,8.0,22
-2.0,CLT,MDW,1345,584.0,0.0,1.0,13
8.0,OGG,SAN,1310,2541.0,0.0,10.0,13
0.0,DEN,SBA,1255,916.0,0.0,9.0,12
-6.0,SEA,BOI,815,399.0,0.0,-12.0,8
-16.0,FNT,PIE,1551,1040.0,0.0,-12.0,15
15.0,MCO,PIT,2140,834.0,0.0,13.0,21
1.0,SJC,SAN,1800,417.0,0.0,2.0,18
148.0,LGA,ATL,1859,762.0,1.0,155.0,18
33.0,LAS,MSP,1623,1299.0,1.0,46.0,16
-4.0,LGA,ORD,815,733.0,0.0,-13.0,8
6.0,IAD,AUS,1238,1297.0,0.0,-7.0,12
-3.0,DTW,STL,1659,440.0,0.0,-12.0,16
195.0,CLT,RIC,2100,257.0,1.0,186.0,21
84.0,EWR,PBI,1830,1023.0,1.0,91.0,18
-8.0,SAT,ATL,640,874.0,0.0,-11.0,6
78.0,HOU,MIA,830,955.0,1.0,97.0,8
-3.0,CVG,MIA,1855,948.0,0.0,-20.0,18
16.0,DEN,MEM,1734,872.0,0.0,4.0,17
23.0,DEN,IAH,1649,862.0,0.0,4.0,16
1.0,MSP,DEN,2235,680.0,0.0,-9.0,22
10.0,PDX,OAK,1705,543.0,0.0,5.0,17
-2.0,DFW,BIS,1131,977.0,0.0,-3.0,11
-9.0,SLC,JAC,1128,205.0,0.0,-11.0,11
6.0,DEN,SAN,1331,853.0,0.0,1.0,13
32.0,BNA,FLL,1011,793.0,1.0,46.0,10
9.0,BWI,MDW,2100,611.0,1.0,19.0,21
497.0,SJU,MCO,1320,1189.0,1.0,491.0,13
118.0,SLC,DFW,745,989.0,1.0,135.0,7
1.0,ATL,MYR,920,317.0,0.0,-7.0,9
0.0,FLL,ATL,1905,581.0,0.0,-17.0,19
13.0,ACK,BOS,1036,91.0,0.0,4.0,10
10.0,BWI,SRQ,1310,880.0,1.0,27.0,13
1.0,AUS,CLT,1523,1032.0,0.0,2.0,15
-3.0,MBS,DTW,1400,98.0,0.0,5.0,14
5.0,DFW,LAX,1600,1235.0,0.0,-18.0,16
5.0,MDW,CVG,815,249.0,0.0,-6.0,8
32.0,TYS,ATL,1405,152.0,1.0,43.0,14
-10.0,SMF,PHX,1627,647.0,0.0,-4.0,16
22.0,DEN,MCO,1515,1546.0,0.0,7.0,15
-8.0,RDU,LGA,1115,431.0,0.0,-10.0,11
91.0,AUS,LAX,2125,1242.0,1.0,71.0,21
-7.0,OAK,OGG,720,2349.0,0.0,-10.0,7
-7.0,EWR,LAX,759,2454.0,0.0,-28.0,7
-8.0,DFW,FSM,2230,227.0,0.0,-17.0,22
-10.0,BOS,EWR,1050,200.0,0.0,-18.0,10
149.0,ACK,JFK,1615,199.0,1.0,165.0,16
25.0,GSP,ORD,1135,577.0,1.0,21.0,11
10.0,ORD,GSO,1705,589.0,0.0,13.0,17
-9.0,LAS,DTW,2157,1749.0,0.0,-33.0,21
-5.0,SAN,SLC,1710,626.0,0.0,2.0,17
-4.0,BOS,DCA,859,399.0,0.0,-14.0,8
-3.0,PHX,HNL,820,2917.0,1.0,29.0,8
10.0,LAX,BOS,2315,2611.0,1.0,33.0,23
-1.0,BOS,BWI,1720,369.0,0.0,-20.0,17
-5.0,PBI,ORD,1236,1144.0,0.0,-15.0,12
-4.0,DFW,IDA,1125,1095.0,0.0,-17.0,11
-7.0,CLT,TPA,1313,507.0,0.0,-13.0,13
5.0,BNA,SYR,1652,741.0,0.0,0.0,16
-8.0,LGA,CHO,1138,305.0,0.0,-24.0,11
52.0,MIA,MCI,2120,1251.0,1.0,29.0,21
10.0,OMA,ORD,615,416.0,0.0,3.0,6
0.0,BOS,SJU,735,1674.0,0.0,-30.0,7
15.0,LAX,LAS,1745,236.0,0.0,11.0,17
7.0,DFW,AUS,1220,190.0,1.0,17.0,12
-2.0,LAX,JFK,950,2475.0,0.0,-27.0,9
-4.0,EWR,TPA,1515,997.0,0.0,-18.0,15
58.0,DEN,SAT,2015,794.0,1.0,80.0,20
-1.0,MIA,BNA,850,806.0,0.0,-20.0,8
-9.0,CLT,HPN,2034,564.0,0.0,-15.0,20
-7.0,CHS,LGA,1424,641.0,0.0,-11.0,14
-4.0,DEN,PHX,530,602.0,0.0,4.0,5
-10.0,SAN,SEA,1330,1050.0,0.0,-21.0,13
-6.0,DFW,RNO,827,1345.0,0.0,0.0,8
-8.0,ORD,DCA,600,612.0,0.0,-31.0,6
7.0,DAL,HOU,1500,239.0,0.0,12.0,15
3.0,BWI,AUS,700,1342.0,0.0,-1.0,7
112.0,BWI,DAL,2015,1209.0,1.0,126.0,20
0.0,PHX,MDW,1345,1444.0,0.0,-19.0,13
-10.0,ATL,ICT,916,782.0,0.0,-10.0,9
-5.0,LGA,BUF,1348,292.0,0.0,-25.0,13
-10.0,TYS,SFB,1225,511.0,0.0,-22.0,12
-5.0,LGA,CMH,1800,479.0,0.0,-5.0,18
-3.0,PHX,EWR,835,2133.0,0.0,-27.0,8
111.0,SEA,SAN,905,1050.0,1.0,96.0,9
9.0,CLT,MEM,1925,511.0,0.0,12.0,19
-3.0,SMF,LAS,1525,397.0,0.0,-6.0,15
-8.0,STL,MCO,1515,882.0,0.0,-13.0,15
-2.0,SFO,JFK,1025,2586.0,0.0,6.0,10
-1.0,SEA,OAK,1150,672.0,0.0,-8.0,11
-7.0,DTW,HPN,1015,505.0,0.0,-16.0,10
-5.0,SJC,LAX,708,308.0,0.0,-18.0,7
-4.0,LGA,MSP,1800,1020.0,0.0,1.0,18
-5.0,FLL,CLT,1016,632.0,0.0,-14.0,10
-9.0,MCO,ISP,1300,971.0,0.0,-15.0,13
-5.0,CRW,ATL,1315,363.0,0.0,-28.0,13
29.0,LGB,DAL,1050,1232.0,1.0,27.0,10
104.0,JFK,MIA,1710,1089.0,1.0,113.0,17
-8.0,DFW,OKC,843,175.0,0.0,-24.0,8
-9.0,DCA,DTW,945,405.0,0.0,-17.0,9
30.0,LAS,FAT,2130,259.0,1.0,34.0,21
91.0,SRQ,CVG,2038,812.0,1.0,106.0,20
-6.0,DEN,EWR,943,1605.0,0.0,-26.0,9
-6.0,DTW,HPN,720,505.0,0.0,5.0,7
-2.0,SEA,MFR,925,352.0,0.0,7.0,9
-3.0,FAT,DFW,700,1313.0,0.0,-12.0,7
3.0,OAK,BUR,1720,325.0,0.0,0.0,17
-8.0,DTW,SDF,1010,306.0,0.0,-23.0,10
-4.0,PHX,ONT,959,325.0,0.0,-11.0,9
27.0,RIC,ATL,1710,481.0,0.0,12.0,17
-2.0,ATL,FLL,1010,581.0,0.0,-8.0,10
25.0,SFO,EWR,1430,2565.0,0.0,6.0,14
-2.0,FLL,IND,1005,1005.0,0.0,-14.0,10
35.0,LAX,SEA,1935,954.0,1.0,32.0,19
-6.0,CHS,AUS,1115,1055.0,0.0,-6.0,11
-7.0,TPA,DFW,1145,929.0,0.0,-29.0,11
-3.0,JFK,DCA,1125,213.0,0.0,-11.0,11
22.0,JFK,ATL,1540,760.0,0.0,-14.0,15
-12.0,SLC,DEN,1809,391.0,0.0,-2.0,18
-2.0,PDX,SLC,1315,630.0,0.0,-12.0,13
-7.0,SLC,IAH,959,1195.0,0.0,-18.0,9
13.0,DCA,XNA,1947,963.0,1.0,17.0,19
-2.0,BNA,DTW,2130,456.0,0.0,-12.0,21
0.0,BUR,OAK,1105,325.0,0.0,-2.0,11
2.0,AUS,LAS,1925,1090.0,0.0,6.0,19
10.0,SMF,BUR,1505,358.0,0.0,12.0,15
16.0,ATL,DCA,1219,547.0,0.0,5.0,12
-4.0,DEN,PHX,1842,602.0,0.0,-4.0,18
21.0,SJC,SNA,2035,342.0,0.0,11.0,20
0.0,SRQ,LGA,1912,1047.0,0.0,-7.0,19
-6.0,GRB,DTW,1204,287.0,0.0,-21.0,12
15.0,AUS,MCO,2100,994.0,0.0,2.0,21
-5.0,MIA,LAS,1921,2174.0,0.0,-6.0,19
-4.0,MSP,DTW,1245,528.0,0.0,-13.0,12
27.0,ATL,AUS,2236,813.0,1.0,27.0,22
22.0,SEA,STL,1810,1709.0,0.0,6.0,18
-6.0,PHL,ATL,730,666.0,0.0,-5.0,7
-3.0,PHX,BNA,805,1449.0,0.0,-8.0,8
0.0,BNA,MCI,745,491.0,0.0,0.0,7
18.0,SAN,PHX,1905,304.0,1.0,20.0,19
23.0,LAX,BNA,1855,1797.0,0.0,14.0,18
-2.0,ATL,SBN,2045,566.0,0.0,-22.0,20
-5.0,DAL,ABQ,850,580.0,0.0,-14.0,8
-4.0,DCA,IND,647,500.0,1.0,17.0,6
-5.0,PBI,ORD,614,1144.0,0.0,-14.0,6
-4.0,PIT,BOS,646,496.0,0.0,-3.0,6
26.0,ABQ,LAS,1005,486.0,1.0,21.0,10
-2.0,ATL,ELP,1126,1282.0,0.0,5.0,11
6.0,DFW,PHX,2059,868.0,0.0,1.0,20
-3.0,LGA,DTW,2124,502.0,0.0,-20.0,21
-2.0,MSO,SLC,1159,436.0,0.0,-1.0,11
1.0,ATL,DCA,1721,547.0,0.0,-9.0,17
4.0,BHM,ATL,645,134.0,0.0,11.0,6
-1.0,PHX,ABQ,1546,328.0,0.0,-5.0,15
-6.0,DFW,PHX,1735,868.0,0.0,-4.0,17
20.0,SYR,ORD,1739,607.0,0.0,0.0,17
63.0,DTW,HPN,1447,505.0,1.0,45.0,14
83.0,BOS,CHS,940,818.0,1.0,85.0,9
40.0,LAX,ATL,2359,1947.0,1.0,30.0,23
-3.0,SLC,SUN,1345,222.0,0.0,-1.0,13
-11.0,SDF,PHL,1059,576.0,0.0,-26.0,10
-4.0,BNA,CLT,1740,328.0,0.0,-23.0,17
-6.0,DAL,TPA,600,917.0,0.0,-16.0,6
0.0,CDV,YAK,1521,213.0,0.0,2.0,15
-11.0,PDX,OGG,600,2562.0,0.0,-14.0,6
-6.0,SBN,ORD,630,84.0,0.0,-4.0,6
68.0,EWR,ORD,1510,719.0,1.0,103.0,15
-2.0,SFO,PDX,1800,550.0,0.0,-6.0,18
-4.0,TUS,DEN,530,639.0,0.0,-7.0,5
-13.0,GRB,MSP,1705,252.0,0.0,-28.0,17
-13.0,ABE,SFB,800,882.0,0.0,-14.0,8
-5.0,LCK,PIE,900,821.0,0.0,-25.0,9
17.0,BUR,OAK,1515,325.0,1.0,19.0,15
-1.0,SAN,OGG,930,2541.0,0.0,-20.0,9
-2.0,ANC,DEN,2338,2405.0,0.0,-11.0,23
8.0,DCA,STL,835,719.0,0.0,5.0,8
2.0,SAN,SMF,2000,480.0,0.0,-3.0,20
46.0,DFW,DEN,1637,641.0,1.0,54.0,16
-6.0,DFW,SEA,1852,1660.0,0.0,-1.0,18
-10.0,DEN,MOT,1138,604.0,0.0,-24.0,11
1.0,SEA,PHX,600,1107.0,0.0,10.0,6
0.0,DLH,ORD,600,397.0,1.0,33.0,6
-6.0,AUS,BZN,700,1299.0,0.0,-14.0,7
-8.0,HSV,ATL,920,151.0,0.0,-16.0,9
8.0,SJC,PSP,1400,390.0,0.0,-12.0,14
-5.0,ORD,ABE,1355,655.0,0.0,1.0,13
9.0,ORD,SEA,1310,1721.0,0.0,11.0,13
-5.0,KOA,HNL,805,163.0,0.0,0.0,8
59.0,SFO,LAS,1043,414.0,1.0,55.0,10
-8.0,MDT,ORD,1744,594.0,0.0,-1.0,17
-1.0,DEN,ORD,948,888.0,0.0,-5.0,9
-17.0,SBN,CLT,1343,534.0,0.0,-24.0,13
0.0,PHX,ELP,930,347.0,0.0,-12.0,9
14.0,FSD,DEN,1330,483.0,0.0,3.0,13
-12.0,TUS,IAH,1116,936.0,0.0,-14.0,11
-3.0,DTW,SEA,1220,1927.0,0.0,-38.0,12
-14.0,LAX,SJC,1435,308.0,0.0,-24.0,14
-3.0,ILM,ATL,600,377.0,0.0,-4.0,6
-5.0,MHT,MCO,1650,1142.0,0.0,-4.0,16
-6.0,RNO,PHX,1243,601.0,0.0,-22.0,12
-1.0,ATL,MSP,816,907.0,0.0,8.0,8
-10.0,HOU,OKC,1305,419.0,0.0,-14.0,13
11.0,ATL,BOS,845,946.0,0.0,-4.0,8
-2.0,ORD,PWM,1821,900.0,0.0,-20.0,18
-4.0,HOU,OKC,815,419.0,0.0,-5.0,8
42.0,BNA,MIA,705,806.0,1.0,43.0,7
-12.0,SEA,DFW,930,1660.0,0.0,-23.0,9
-4.0,DFW,ORD,1903,802.0,0.0,-16.0,19
1.0,DEN,RAP,1935,300.0,0.0,-4.0,19
-5.0,JFK,CLE,1330,425.0,0.0,-24.0,13
32.0,SEA,SAN,1730,1050.0,1.0,25.0,17
26.0,SEA,LAS,1852,867.0,0.0,2.0,18
99.0,IAD,FLL,1741,901.0,1.0,87.0,17
-8.0,TRI,ATL,1055,227.0,0.0,-20.0,10
56.0,DEN,COS,2035,73.0,1.0,46.0,20
0.0,MDW,DEN,1415,895.0,0.0,-22.0,14
-1.0,MIA,PHL,850,1013.0,0.0,-11.0,8
0.0,DFW,DTW,1140,986.0,0.0,12.0,11
-4.0,LGA,RDU,2055,431.0,0.0,-20.0,20
52.0,MIA,TPA,1340,204.0,1.0,68.0,13
-2.0,CLT,MSP,1854,930.0,0.0,6.0,18
-2.0,ORD,PHX,1958,1440.0,0.0,3.0,19
-5.0,DFW,OKC,1657,175.0,0.0,-9.0,16
-2.0,SEA,GEG,1125,224.0,0.0,-9.0,11
-5.0,EWR,SFO,1530,2565.0,0.0,-7.0,15
10.0,DEN,ATW,1720,883.0,0.0,0.0,17
-5.0,EWR,CMH,1859,463.0,0.0,-28.0,18
19.0,EWR,LAS,1651,2227.0,0.0,8.0,16
7.0,MCO,MDW,2025,990.0,1.0,21.0,20
-6.0,BDL,IAD,602,325.0,0.0,-19.0,6
-3.0,LAX,PHX,525,370.0,0.0,-18.0,5
